#Event Energy_i(MeV)    delta_i(%)       x_i(cm)       y_i(cm) theta_i(mrad)   phi_i(mrad)       x_f(cm)       y_f(cm) theta_f(mrad)   phi_f(mrad)
   187         24.51        -18.29             0             0         61.98             0        -18.57       -0.6764        -324.8         771.3
   188         35.87         19.56             0             0        -1.114             0         16.19       0.01595           244         776.5
   189         29.03        -3.223             0             0         9.624             0         -1.68       -0.1175        -34.09         768.3
   190         29.36        -2.119             0             0        -20.75             0        0.7186         3.064          26.3         798.8
   191         41.67         38.89             0             0        -58.32             0         28.64         1.111         470.2         799.4
   192            28        -6.683             0             0        -17.53             0        -2.989         2.307        -26.76         804.4
   193         29.55        -1.512             0             0        -28.04             0           1.4       -0.1017         68.62         788.5
   194         29.94       -0.1924             0             0         28.56             0         0.298         1.502        -3.975         772.6
   195         29.27        -2.434             0             0        -9.642             0       0.01183        -0.691        0.3809         783.6
   196         30.93         3.116             0             0        -57.01             0         5.953         2.588         168.7         819.9
   197         39.32         31.08             0             0         4.088             0         24.05       -0.4082         385.5         778.5
   198         29.15        -2.847             0             0        -39.44             0        0.8147         2.326         23.44         778.5
   199         37.82         26.06             0             0         44.14             0         20.79       -0.4542         304.5         791.6
